索引id	宠物id	name	等级	升级增加属性id(spirit_attr的id)	进阶消耗id	阶数	被动技能槽位(共6个槽位)	进阶增加属性id(spirit_attr的id)
22014017	22014001	橙色南瓜魔	17	66017				
22014018	22014001	橙色南瓜魔	18	66018				
22014019	22014001	橙色南瓜魔	19	66019				
22014020	22014001	橙色南瓜魔	20	66020	9002	2	2	606002
22014021	22014001	橙色南瓜魔	21	66021				
22014022	22014001	橙色南瓜魔	22	66022				
22014023	22014001	橙色南瓜魔	23	66023				
22014024	22014001	橙色南瓜魔	24	66024				
22014025	22014001	橙色南瓜魔	25	66025				
22014026	22014001	橙色南瓜魔	26	66026				
22014027	22014001	橙色南瓜魔	27	66027				
22014028	22014001	橙色南瓜魔	28	66028				
22014029	22014001	橙色南瓜魔	29	66029				
22014030	22014001	橙色南瓜魔	30	66030	9003	3		606003
22014031	22014001	橙色南瓜魔	31	66031				
22014032	22014001	橙色南瓜魔	32	66032				
22014033	22014001	橙色南瓜魔	33	66033				
22014034	22014001	橙色南瓜魔	34	66034				
22014035	22014001	橙色南瓜魔	35	66035				
22014036	22014001	橙色南瓜魔	36	66036				
22014037	22014001	橙色南瓜魔	37	66037				
22014038	22014001	橙色南瓜魔	38	66038				
22014039	22014001	橙色南瓜魔	39	66039				
22014040	22014001	橙色南瓜魔	40	66040	9004	4	3	606004
22014041	22014001	橙色南瓜魔	41	66041				
22014042	22014001	橙色南瓜魔	42	66042				
22014043	22014001	橙色南瓜魔	43	66043				
22014044	22014001	橙色南瓜魔	44	66044				
22014045	22014001	橙色南瓜魔	45	66045				
22014046	22014001	橙色南瓜魔	46	66046				
22014047	22014001	橙色南瓜魔	47	66047				
22014048	22014001	橙色南瓜魔	48	66048				
22014049	22014001	橙色南瓜魔	49	66049				
22014050	22014001	橙色南瓜魔	50	66050	9005	5		606005
22014051	22014001	橙色南瓜魔	51	66051				
22014052	22014001	橙色南瓜魔	52	66052				
22014053	22014001	橙色南瓜魔	53	66053				
22014054	22014001	橙色南瓜魔	54	66054				
22014055	22014001	橙色南瓜魔	55	66055				
22014056	22014001	橙色南瓜魔	56	66056				
22014057	22014001	橙色南瓜魔	57	66057				
22014058	22014001	橙色南瓜魔	58	66058				
22014059	22014001	橙色南瓜魔	59	66059				
22014060	22014001	橙色南瓜魔	60	66060	9006	6	4	606006
22014061	22014001	橙色南瓜魔	61	66061				
22014062	22014001	橙色南瓜魔	62	66062				
22014063	22014001	橙色南瓜魔	63	66063				
22014064	22014001	橙色南瓜魔	64	66064				
22014065	22014001	橙色南瓜魔	65	66065				
22014066	22014001	橙色南瓜魔	66	66066				
22014067	22014001	橙色南瓜魔	67	66067				
22014068	22014001	橙色南瓜魔	68	66068				
22014069	22014001	橙色南瓜魔	69	66069				
22014070	22014001	橙色南瓜魔	70	66070	9007	7		606007
22014071	22014001	橙色南瓜魔	71	66071				
22014072	22014001	橙色南瓜魔	72	66072				
22014073	22014001	橙色南瓜魔	73	66073				
22014074	22014001	橙色南瓜魔	74	66074				
22014075	22014001	橙色南瓜魔	75	66075				
22014076	22014001	橙色南瓜魔	76	66076				
22014077	22014001	橙色南瓜魔	77	66077				
22014078	22014001	橙色南瓜魔	78	66078				
22014079	22014001	橙色南瓜魔	79	66079				
22014080	22014001	橙色南瓜魔	80	66080	9008	8	5	606008
22014081	22014001	橙色南瓜魔	81	66081				
22014082	22014001	橙色南瓜魔	82	66082				
22014083	22014001	橙色南瓜魔	83	66083				
22014084	22014001	橙色南瓜魔	84	66084				
22014085	22014001	橙色南瓜魔	85	66085				
22014086	22014001	橙色南瓜魔	86	66086				
22014087	22014001	橙色南瓜魔	87	66087				
22014088	22014001	橙色南瓜魔	88	66088				
22014089	22014001	橙色南瓜魔	89	66089				
22014090	22014001	橙色南瓜魔	90	66090	9009	9		606009
22014091	22014001	橙色南瓜魔	91	66091				
22014092	22014001	橙色南瓜魔	92	66092				
22014093	22014001	橙色南瓜魔	93	66093				
22014094	22014001	橙色南瓜魔	94	66094				
22014095	22014001	橙色南瓜魔	95	66095				
22014096	22014001	橙色南瓜魔	96	66096				
22014097	22014001	橙色南瓜魔	97	66097				
22014098	22014001	橙色南瓜魔	98	66098				
22014099	22014001	橙色南瓜魔	99	66099				
22014100	22014001	橙色南瓜魔	100	66100	9010	10	6	606010
23012001	23012001	蓝色地狱犬	1	67001			1	
23012002	23012001	蓝色地狱犬	2	67002				
23012003	23012001	蓝色地狱犬	3	67003				
23012004	23012001	蓝色地狱犬	4	67004				
23012005	23012001	蓝色地狱犬	5	67005				
23012006	23012001	蓝色地狱犬	6	67006				
23012007	23012001	蓝色地狱犬	7	67007				
23012008	23012001	蓝色地狱犬	8	67008				
23012009	23012001	蓝色地狱犬	9	67009				
23012010	23012001	蓝色地狱犬	10	67010	9001	1		607001
23012011	23012001	蓝色地狱犬	11	67011				
23012012	23012001	蓝色地狱犬	12	67012				
23012013	23012001	蓝色地狱犬	13	67013				
23012014	23012001	蓝色地狱犬	14	67014				
23012015	23012001	蓝色地狱犬	15	67015				
23012016	23012001	蓝色地狱犬	16	67016				
23012017	23012001	蓝色地狱犬	17	67017				
23012018	23012001	蓝色地狱犬	18	67018				
23012019	23012001	蓝色地狱犬	19	67019				
23012020	23012001	蓝色地狱犬	20	67020	9002	2	2	607002
23012021	23012001	蓝色地狱犬	21	67021				
23012022	23012001	蓝色地狱犬	22	67022				
23012023	23012001	蓝色地狱犬	23	67023				
23012024	23012001	蓝色地狱犬	24	67024				
23012025	23012001	蓝色地狱犬	25	67025				
23012026	23012001	蓝色地狱犬	26	67026				
23012027	23012001	蓝色地狱犬	27	67027				
23012028	23012001	蓝色地狱犬	28	67028				
23012029	23012001	蓝色地狱犬	29	67029				
23012030	23012001	蓝色地狱犬	30	67030	9003	3		607003
23012031	23012001	蓝色地狱犬	31	67031				
23012032	23012001	蓝色地狱犬	32	67032				
23012033	23012001	蓝色地狱犬	33	67033				
23012034	23012001	蓝色地狱犬	34	67034				
23012035	23012001	蓝色地狱犬	35	67035				
23012036	23012001	蓝色地狱犬	36	67036				
23012037	23012001	蓝色地狱犬	37	67037				
23012038	23012001	蓝色地狱犬	38	67038				
23012039	23012001	蓝色地狱犬	39	67039				
23012040	23012001	蓝色地狱犬	40	67040	9004	4	3	607004
23012041	23012001	蓝色地狱犬	41	67041				
23012042	23012001	蓝色地狱犬	42	67042				
23012043	23012001	蓝色地狱犬	43	67043				
23012044	23012001	蓝色地狱犬	44	67044				
23012045	23012001	蓝色地狱犬	45	67045				
23012046	23012001	蓝色地狱犬	46	67046				
23012047	23012001	蓝色地狱犬	47	67047				
23012048	23012001	蓝色地狱犬	48	67048				
23012049	23012001	蓝色地狱犬	49	67049				
23012050	23012001	蓝色地狱犬	50	67050	9005	5		607005
23012051	23012001	蓝色地狱犬	51	67051				
23012052	23012001	蓝色地狱犬	52	67052				
23012053	23012001	蓝色地狱犬	53	67053				
23012054	23012001	蓝色地狱犬	54	67054				
23012055	23012001	蓝色地狱犬	55	67055				
23012056	23012001	蓝色地狱犬	56	67056				
23012057	23012001	蓝色地狱犬	57	67057				
23012058	23012001	蓝色地狱犬	58	67058				
23012059	23012001	蓝色地狱犬	59	67059				
23012060	23012001	蓝色地狱犬	60	67060	9006	6	4	607006
23012061	23012001	蓝色地狱犬	61	67061				
23012062	23012001	蓝色地狱犬	62	67062				
23012063	23012001	蓝色地狱犬	63	67063				
23012064	23012001	蓝色地狱犬	64	67064				
23012065	23012001	蓝色地狱犬	65	67065				
23012066	23012001	蓝色地狱犬	66	67066				
23012067	23012001	蓝色地狱犬	67	67067				
23012068	23012001	蓝色地狱犬	68	67068				
23012069	23012001	蓝色地狱犬	69	67069				
23012070	23012001	蓝色地狱犬	70	67070	9007	7		607007
23012071	23012001	蓝色地狱犬	71	67071				
23012072	23012001	蓝色地狱犬	72	67072				
23012073	23012001	蓝色地狱犬	73	67073				
23012074	23012001	蓝色地狱犬	74	67074				
23012075	23012001	蓝色地狱犬	75	67075				
23012076	23012001	蓝色地狱犬	76	67076				
23012077	23012001	蓝色地狱犬	77	67077				
23012078	23012001	蓝色地狱犬	78	67078				
23012079	23012001	蓝色地狱犬	79	67079				
23012080	23012001	蓝色地狱犬	80	67080	9008	8	5	607008
23012081	23012001	蓝色地狱犬	81	67081				
23012082	23012001	蓝色地狱犬	82	67082				
23012083	23012001	蓝色地狱犬	83	67083				
23012084	23012001	蓝色地狱犬	84	67084				
23012085	23012001	蓝色地狱犬	85	67085				
23012086	23012001	蓝色地狱犬	86	67086				
23012087	23012001	蓝色地狱犬	87	67087				
23012088	23012001	蓝色地狱犬	88	67088				
23012089	23012001	蓝色地狱犬	89	67089				
23012090	23012001	蓝色地狱犬	90	67090	9009	9		607009
23012091	23012001	蓝色地狱犬	91	67091				
23012092	23012001	蓝色地狱犬	92	67092				
23012093	23012001	蓝色地狱犬	93	67093				
23012094	23012001	蓝色地狱犬	94	67094				
23012095	23012001	蓝色地狱犬	95	67095				
23012096	23012001	蓝色地狱犬	96	67096				
23012097	23012001	蓝色地狱犬	97	67097				
23012098	23012001	蓝色地狱犬	98	67098				
23012099	23012001	蓝色地狱犬	99	67099				
23012100	23012001	蓝色地狱犬	100	67100	9010	10	6	607010
23013001	23013001	紫色地狱犬	1	68001			1	
23013002	23013001	紫色地狱犬	2	68002				
23013003	23013001	紫色地狱犬	3	68003				
23013004	23013001	紫色地狱犬	4	68004				
23013005	23013001	紫色地狱犬	5	68005				
23013006	23013001	紫色地狱犬	6	68006				
23013007	23013001	紫色地狱犬	7	68007				
23013008	23013001	紫色地狱犬	8	68008				
23013009	23013001	紫色地狱犬	9	68009				
23013010	23013001	紫色地狱犬	10	68010	9001	1		608001
23013011	23013001	紫色地狱犬	11	68011				
23013012	23013001	紫色地狱犬	12	68012				
23013013	23013001	紫色地狱犬	13	68013				
23013014	23013001	紫色地狱犬	14	68014				
23013015	23013001	紫色地狱犬	15	68015				
23013016	23013001	紫色地狱犬	16	68016				
23013017	23013001	紫色地狱犬	17	68017				
23013018	23013001	紫色地狱犬	18	68018				
23013019	23013001	紫色地狱犬	19	68019				
23013020	23013001	紫色地狱犬	20	68020	9002	2	2	608002
23013021	23013001	紫色地狱犬	21	68021				
23013022	23013001	紫色地狱犬	22	68022				
23013023	23013001	紫色地狱犬	23	68023				
23013024	23013001	紫色地狱犬	24	68024				
23013025	23013001	紫色地狱犬	25	68025				
23013026	23013001	紫色地狱犬	26	68026				
23013027	23013001	紫色地狱犬	27	68027				
23013028	23013001	紫色地狱犬	28	68028				
23013029	23013001	紫色地狱犬	29	68029				
23013030	23013001	紫色地狱犬	30	68030	9003	3		608003
23013031	23013001	紫色地狱犬	31	68031				
23013032	23013001	紫色地狱犬	32	68032				
23013033	23013001	紫色地狱犬	33	68033				
23013034	23013001	紫色地狱犬	34	68034				
23013035	23013001	紫色地狱犬	35	68035				
23013036	23013001	紫色地狱犬	36	68036				
23013037	23013001	紫色地狱犬	37	68037				
23013038	23013001	紫色地狱犬	38	68038				
23013039	23013001	紫色地狱犬	39	68039				
23013040	23013001	紫色地狱犬	40	68040	9004	4	3	608004
23013041	23013001	紫色地狱犬	41	68041				
23013042	23013001	紫色地狱犬	42	68042				
23013043	23013001	紫色地狱犬	43	68043				
23013044	23013001	紫色地狱犬	44	68044				
23013045	23013001	紫色地狱犬	45	68045				
23013046	23013001	紫色地狱犬	46	68046				
23013047	23013001	紫色地狱犬	47	68047				
23013048	23013001	紫色地狱犬	48	68048				
23013049	23013001	紫色地狱犬	49	68049				
23013050	23013001	紫色地狱犬	50	68050	9005	5		608005
23013051	23013001	紫色地狱犬	51	68051				
23013052	23013001	紫色地狱犬	52	68052				
23013053	23013001	紫色地狱犬	53	68053				
23013054	23013001	紫色地狱犬	54	68054				
23013055	23013001	紫色地狱犬	55	68055				
23013056	23013001	紫色地狱犬	56	68056				
23013057	23013001	紫色地狱犬	57	68057				
23013058	23013001	紫色地狱犬	58	68058				
23013059	23013001	紫色地狱犬	59	68059				
23013060	23013001	紫色地狱犬	60	68060	9006	6	4	608006
23013061	23013001	紫色地狱犬	61	68061				
23013062	23013001	紫色地狱犬	62	68062				
23013063	23013001	紫色地狱犬	63	68063				
23013064	23013001	紫色地狱犬	64	68064				
23013065	23013001	紫色地狱犬	65	68065				
23013066	23013001	紫色地狱犬	66	68066				
23013067	23013001	紫色地狱犬	67	68067				
23013068	23013001	紫色地狱犬	68	68068				
23013069	23013001	紫色地狱犬	69	68069				
23013070	23013001	紫色地狱犬	70	68070	9007	7		608007
23013071	23013001	紫色地狱犬	71	68071				
23013072	23013001	紫色地狱犬	72	68072				
23013073	23013001	紫色地狱犬	73	68073				
23013074	23013001	紫色地狱犬	74	68074				
23013075	23013001	紫色地狱犬	75	68075				
23013076	23013001	紫色地狱犬	76	68076				
23013077	23013001	紫色地狱犬	77	68077				
23013078	23013001	紫色地狱犬	78	68078				
23013079	23013001	紫色地狱犬	79	68079				
23013080	23013001	紫色地狱犬	80	68080	9008	8	5	608008
23013081	23013001	紫色地狱犬	81	68081				
23013082	23013001	紫色地狱犬	82	68082				
23013083	23013001	紫色地狱犬	83	68083				
23013084	23013001	紫色地狱犬	84	68084				
23013085	23013001	紫色地狱犬	85	68085				
23013086	23013001	紫色地狱犬	86	68086				
23013087	23013001	紫色地狱犬	87	68087				
23013088	23013001	紫色地狱犬	88	68088				
23013089	23013001	紫色地狱犬	89	68089				
23013090	23013001	紫色地狱犬	90	68090	9009	9		608009
23013091	23013001	紫色地狱犬	91	68091				
23013092	23013001	紫色地狱犬	92	68092				
23013093	23013001	紫色地狱犬	93	68093				
23013094	23013001	紫色地狱犬	94	68094				
23013095	23013001	紫色地狱犬	95	68095				
23013096	23013001	紫色地狱犬	96	68096				
23013097	23013001	紫色地狱犬	97	68097				
23013098	23013001	紫色地狱犬	98	68098				
23013099	23013001	紫色地狱犬	99	68099				
23013100	23013001	紫色地狱犬	100	68100	9010	10	6	608010
23014001	23014001	橙色地狱犬	1	69001			1	
23014002	23014001	橙色地狱犬	2	69002				
23014003	23014001	橙色地狱犬	3	69003				
23014004	23014001	橙色地狱犬	4	69004				
23014005	23014001	橙色地狱犬	5	69005				
23014006	23014001	橙色地狱犬	6	69006				
23014007	23014001	橙色地狱犬	7	69007				
23014008	23014001	橙色地狱犬	8	69008				
23014009	23014001	橙色地狱犬	9	69009				
23014010	23014001	橙色地狱犬	10	69010	9001	1		609001
23014011	23014001	橙色地狱犬	11	69011				
23014012	23014001	橙色地狱犬	12	69012				
23014013	23014001	橙色地狱犬	13	69013				
23014014	23014001	橙色地狱犬	14	69014				
23014015	23014001	橙色地狱犬	15	69015				
23014016	23014001	橙色地狱犬	16	69016				
23014017	23014001	橙色地狱犬	17	69017				
23014018	23014001	橙色地狱犬	18	69018				
23014019	23014001	橙色地狱犬	19	69019				
23014020	23014001	橙色地狱犬	20	69020	9002	2	2	609002
23014021	23014001	橙色地狱犬	21	69021				
23014022	23014001	橙色地狱犬	22	69022				
23014023	23014001	橙色地狱犬	23	69023				
23014024	23014001	橙色地狱犬	24	69024				
23014025	23014001	橙色地狱犬	25	69025				
23014026	23014001	橙色地狱犬	26	69026				
23014027	23014001	橙色地狱犬	27	69027				
23014028	23014001	橙色地狱犬	28	69028				
23014029	23014001	橙色地狱犬	29	69029				
23014030	23014001	橙色地狱犬	30	69030	9003	3		609003
23014031	23014001	橙色地狱犬	31	69031				
23014032	23014001	橙色地狱犬	32	69032				
23014033	23014001	橙色地狱犬	33	69033				
23014034	23014001	橙色地狱犬	34	69034				
23014035	23014001	橙色地狱犬	35	69035				
23014036	23014001	橙色地狱犬	36	69036				
23014037	23014001	橙色地狱犬	37	69037				
23014038	23014001	橙色地狱犬	38	69038				
23014039	23014001	橙色地狱犬	39	69039				
23014040	23014001	橙色地狱犬	40	69040	9004	4	3	609004
23014041	23014001	橙色地狱犬	41	69041				
23014042	23014001	橙色地狱犬	42	69042				
23014043	23014001	橙色地狱犬	43	69043				
23014044	23014001	橙色地狱犬	44	69044				
23014045	23014001	橙色地狱犬	45	69045				
23014046	23014001	橙色地狱犬	46	69046				
23014047	23014001	橙色地狱犬	47	69047				
23014048	23014001	橙色地狱犬	48	69048				
23014049	23014001	橙色地狱犬	49	69049				
23014050	23014001	橙色地狱犬	50	69050	9005	5		609005
23014051	23014001	橙色地狱犬	51	69051				
23014052	23014001	橙色地狱犬	52	69052				
23014053	23014001	橙色地狱犬	53	69053				
23014054	23014001	橙色地狱犬	54	69054				
23014055	23014001	橙色地狱犬	55	69055				
23014056	23014001	橙色地狱犬	56	69056				
23014057	23014001	橙色地狱犬	57	69057				
23014058	23014001	橙色地狱犬	58	69058				
23014059	23014001	橙色地狱犬	59	69059				
23014060	23014001	橙色地狱犬	60	69060	9006	6	4	609006
23014061	23014001	橙色地狱犬	61	69061				
23014062	23014001	橙色地狱犬	62	69062				
